#	TinT	TinN	NinT	NinN	p-getT	p-getN	p-purT	p-purN	p-depT	p-depN
01	0.80000000000	0.00000000000	0.00000000000	0.40000000000	0.8	0.4	1.00000000000	1.00000000000	240	120
02	0.60000000000	0.00000000000	0.20000000000	0.40000000000	0.8	0.4	0.75000000000	1.00000000000	240	120
03	0.40000000000	0.00000000000	0.40000000000	0.40000000000	0.8	0.4	0.50000000000	1.00000000000	240	120
04	0.20000000000	0.00000000000	0.60000000000	0.40000000000	0.8	0.4	0.25000000000	1.00000000000	240	120
05	0.10000000000	0.00000000000	0.70000000000	0.40000000000	0.8	0.4	0.12500000000	1.00000000000	240	120
06	0.05000000000	0.00000000000	0.75000000000	0.40000000000	0.8	0.4	0.06250000000	1.00000000000	240	120
07	0.02500000000	0.00000000000	0.77500000000	0.40000000000	0.8	0.4	0.03125000000	1.00000000000	240	120
08	0.01250000000	0.00000000000	0.78750000000	0.40000000000	0.8	0.4	0.01562500000	1.00000000000	240	120
09	0.40000000000	0.00000000000	0.00000000000	0.40000000000	0.4	0.4	1.00000000000	1.00000000000	120	120
10	0.30000000000	0.00000000000	0.10000000000	0.40000000000	0.4	0.4	0.75000000000	1.00000000000	120	120
11	0.20000000000	0.00000000000	0.20000000000	0.40000000000	0.4	0.4	0.50000000000	1.00000000000	120	120
12	0.10000000000	0.00000000000	0.30000000000	0.40000000000	0.4	0.4	0.25000000000	1.00000000000	120	120
13	0.05000000000	0.00000000000	0.35000000000	0.40000000000	0.4	0.4	0.12500000000	1.00000000000	120	120
14	0.02500000000	0.00000000000	0.37500000000	0.40000000000	0.4	0.4	0.06250000000	1.00000000000	120	120
15	0.01250000000	0.00000000000	0.38750000000	0.40000000000	0.4	0.4	0.03125000000	1.00000000000	120	120
16	0.00625000000	0.00000000000	0.39375000000	0.40000000000	0.4	0.4	0.01562500000	1.00000000000	120	120
17	0.80000000000	0.00000000000	0.00000000000	0.20000000000	0.8	0.2	1.00000000000	1.00000000000	240	60
18	0.60000000000	0.00000000000	0.20000000000	0.20000000000	0.8	0.2	0.75000000000	1.00000000000	240	60
19	0.40000000000	0.00000000000	0.40000000000	0.20000000000	0.8	0.2	0.50000000000	1.00000000000	240	60
20	0.20000000000	0.00000000000	0.60000000000	0.20000000000	0.8	0.2	0.25000000000	1.00000000000	240	60
21	0.10000000000	0.00000000000	0.70000000000	0.20000000000	0.8	0.2	0.12500000000	1.00000000000	240	60
22	0.05000000000	0.00000000000	0.75000000000	0.20000000000	0.8	0.2	0.06250000000	1.00000000000	240	60
23	0.02500000000	0.00000000000	0.77500000000	0.20000000000	0.8	0.2	0.03125000000	1.00000000000	240	60
24	0.01250000000	0.00000000000	0.78750000000	0.20000000000	0.8	0.2	0.01562500000	1.00000000000	240	60
25	0.80000000000	0.02500000000	0.00000000000	0.37500000000	0.8	0.4	1.00000000000	0.93750000000	240	120
26	0.60000000000	0.01875000000	0.20000000000	0.38125000000	0.8	0.4	0.75000000000	0.95312500000	240	120
27	0.40000000000	0.01250000000	0.40000000000	0.38750000000	0.8	0.4	0.50000000000	0.96875000000	240	120
28	0.20000000000	0.00625000000	0.60000000000	0.39375000000	0.8	0.4	0.25000000000	0.98437500000	240	120
29	0.10000000000	0.00312500000	0.70000000000	0.39687500000	0.8	0.4	0.12500000000	0.99218750000	240	120
30	0.05000000000	0.00156250000	0.75000000000	0.39843750000	0.8	0.4	0.06250000000	0.99609375000	240	120
31	0.02500000000	0.00078125000	0.77500000000	0.39921875000	0.8	0.4	0.03125000000	0.99804687500	240	120
32	0.01250000000	0.00039062500	0.78750000000	0.39960937500	0.8	0.4	0.01562500000	0.99902343750	240	120
33	0.80000000000	0.05000000000	0.00000000000	0.35000000000	0.8	0.4	1.00000000000	0.87500000000	240	120
34	0.60000000000	0.03750000000	0.20000000000	0.36250000000	0.8	0.4	0.75000000000	0.90625000000	240	120
35	0.40000000000	0.02500000000	0.40000000000	0.37500000000	0.8	0.4	0.50000000000	0.93750000000	240	120
36	0.20000000000	0.01250000000	0.60000000000	0.38750000000	0.8	0.4	0.25000000000	0.96875000000	240	120
37	0.10000000000	0.00625000000	0.70000000000	0.39375000000	0.8	0.4	0.12500000000	0.98437500000	240	120
38	0.05000000000	0.00312500000	0.75000000000	0.39687500000	0.8	0.4	0.06250000000	0.99218750000	240	120
39	0.02500000000	0.00156250000	0.77500000000	0.39843750000	0.8	0.4	0.03125000000	0.99609375000	240	120
40	0.01250000000	0.00078125000	0.78750000000	0.39921875000	0.8	0.4	0.01562500000	0.99804687500	240	120
99	0.00048828125	0.00000000000	0.00000000000	0.00048828125	0.00048828125	0.00048828125	1.0	1.0	0.05859375	0.05859375
